game_id,game_name,company,genre_tags,is_google_play,is_app_store,is_one_store,is_galaxy_store,description,icon_url
GAME_0073,리버스: 1999,하우플레이,RPG; 전략,TRUE,TRUE,FALSE,FALSE,레트로 세기말 감성의 서브컬처 수집형 턴제 RPG,https://play-lh.googleusercontent.com/Vnq1vx1cC_mnaZSXiV4x8oxxuL2YdYCpDFUstK-nhZlSMJkorBStctJ93qxNEQE14odke4YTd5URiG7erKjj=s96-rw
GAME_0074,조선협객전2M,스마트나우,RPG,TRUE,TRUE,TRUE,FALSE,조선 시대를 배경으로 펼쳐지는 정통 무협 MMORPG,https://play-lh.googleusercontent.com/nAUw5Fw25n6n3UpM1fUl44XnBaHd3wfMpYfg2DulD4UTdJY3GSK5IH08zpSGrqr2VZiHEVIB2lk1VsPz9b8gjpM=s96-rw
GAME_0075,Among Us (어몽 어스),Innersloth,보드/카드; 캐주얼,TRUE,TRUE,FALSE,TRUE,우주선에서 크루원과 임포스터를 가려내는 멀티플레이 마피아,https://play-lh.googleusercontent.com/pfGArJJx-vtMRVu2-ziedzAhTLsHgks6N3mNyyOC0oxRdsXINGwdd9h4ZutdTG7MfgiqlDXBXnk-kNo-Fns70Q=s96-rw
GAME_0076,Pikmin Bloom (피크민 블룸),"Niantic, Inc.",메타버스/AR; 캐주얼,TRUE,TRUE,FALSE,TRUE,걸음을 모아 피크민을 키우고 꽃을 피우는 힐링 AR 게임,https://play-lh.googleusercontent.com/enPlIC1ZZK9sDkvhGNX0ufiBB440DICiif9eDre4gFgdOCjuUZJGAUDMh6kkyCIxEJMKH__c2GTQGdoRLCRT=s96-rw
GAME_0077,제페토 (ZEPETO),NAVER Z,메타버스/AR,TRUE,TRUE,FALSE,TRUE,3D 아바타로 전 세계 유저와 소통하는 메타버스 공간,https://play-lh.googleusercontent.com/UR7R47rXpVb-IDC80c4UuKOBMLvtASecMmkXj3SIT5v5wZLSKheKQnkR3ZvlfeSStZr3aQGpufw0uW7j-sX3dA=s96-rw
GAME_0078,운빨용병단,111%,전략; 캐주얼,TRUE,TRUE,FALSE,FALSE,랜덤 용병 조합과 운으로 적을 막아내는 디펜스 게임,https://play-lh.googleusercontent.com/7Rih7H3B4QoHfjihDscNPVS1t8FZ0C-2TrK_j1ldhkb6RbnP8V2Vo1OHpjPH1qGnJpJ0WYGYPth8PhZgQ1Q-Vg=s96-rw
GAME_0079,세븐나이츠 리버스,넷마블,RPG,TRUE,TRUE,FALSE,FALSE,원작 세븐나이츠를 리메이크하여 최신 고화질 언리얼 엔진으로 구현한 RPG,https://play-lh.googleusercontent.com/8CYFFvToiBwJ6NqGpd90FPRsnYzf6Fmn9zaILckmltokY8HMp-50ZJsCq04EVmjfpszgzoLLGwol9D2zn1qTP1I=s96-rw
GAME_0080,Limbus Company (림버스 컴퍼니),Project Moon,RPG; 전략,TRUE,TRUE,FALSE,FALSE,독창적인 세계관과 잔혹한 스토리를 담은 전략 RPG,https://play-lh.googleusercontent.com/mnqUeIK2w48bqiVf9w3h-6w0SuHrwx1Xh5DFhHHjgcu9x29qGIzs4EO9QeWtmZ42YzPOC29uU2Q73h25Nz9PCQ=s96-rw
GAME_0081,Yu-Gi-Oh! Master Duel,Konami,보드/카드; 캐주얼,TRUE,TRUE,FALSE,FALSE,유희왕 공식 디지털 TCG 카드 배틀 게임,https://play-lh.googleusercontent.com/iXWTX-D0Ehok3_lsmw-Bf0ow69CqUBsFv7u_zy8r-SOQML6e4KfOk7CYLutfvSwi-WLUvuctzvJQPKh1NjVb6g=s96-rw
GAME_0082,eFootball™,Konami,스포츠; 시뮬레이션,TRUE,TRUE,FALSE,FALSE,코나미 정품 모바일 가상 축구 리얼리티 게임,https://play-lh.googleusercontent.com/-an3zySx6j39CpLwZkIH26KfCvJPGmp974714U9HshiCb1W9NwFwULhNANcUSic9n1Mb1GDkVP6gBpjwLDs5UA=s96-rw
GAME_0083,블레이드&소울 레볼루션,넷마블,RPG,TRUE,TRUE,FALSE,FALSE,PC 블레이드&소울 IP를 모바일 심리스로 재현한 MMORPG,https://play-lh.googleusercontent.com/Hsa5Laxf7iXxPeMsjKEPt1KCMzCdnvq-jOP6Rk5Cb_NrNx4td_pGgYPVlfVMaE8atp5rtHDZTUAxHfxyJ0MMIA=w480-h960-rw
GAME_0084,캔디크러쉬사가,King,퍼즐; 캐주얼,TRUE,TRUE,FALSE,FALSE,전 세계 유저들이 즐기는 대표 3단 타워 맞추기 퍼즐,https://play-lh.googleusercontent.com/JvMhIxuwArVmcMReJQB8PIEB1MIQNMGf9j5i914JtkBrHrA55K-nMUIVlYCa7SXAdHtzLtsycEo6NpXeHFxLwvI=s96-rw
GAME_0085,라그나로크M: Classic,그라비티,RPG,TRUE,TRUE,FALSE,FALSE,라그나로크 온라인의 클래식 원작 요소를 담은 MMORPG,https://play-lh.googleusercontent.com/5SFBw-txEgmxfiD8J5DcHchCZFvLCo1jZsalnlDHYjv5nddS-8oLSRIwGHmqKF0NLaZJ9Gmbx6wEMGxlNtFe=s96-rw
GAME_0086,임진왜란: 조선의 반격,JOYCITY Corp.,RPG; 전략,TRUE,TRUE,FALSE,FALSE,조선 시대 임진왜란 전쟁 역사를 다룬 전략 게임,https://play-lh.googleusercontent.com/lCe1gmPZFYWVAC9SART7Bm4AFDPNRmxteII5Qa417kZVxBgpKdbXbgDaGLLpRevIPyPcQj7W-dLvDdBMmm_ceA=w480-h960-rw
GAME_0087,히간: 이루실,Bilibili,RPG,TRUE,TRUE,FALSE,FALSE,고퀄리티 3D 액션 연출의 서브컬처 수집형 RPG,https://play-lh.googleusercontent.com/h2KLujDD_Q4V5z7TjC4OoVOarmTw9QLFtCkdFlGOxICvqOaOV0U6XOFeqk_xZvv4dwOHZbKfED0lRBdT4Qj_=w480-h960-rw
GAME_0088,히어로 랜드M,Orienjoy,RPG,TRUE,TRUE,FALSE,FALSE,다양한 영웅 조합으로 즐기는 판타지 모험 RPG,https://play-lh.googleusercontent.com/S4_WFt9oWp_UPVqTtqSwfE8RP4s9VixhUgrtZx3TgSHI9KwgU0B9QJC9RNMhnRRcU7ZVrx5eO0t0kNg7k1F6L4Y=w480-h960-rw
GAME_0089,타이탄 러쉬: 서바이벌,RATING GAME,전략,TRUE,TRUE,FALSE,FALSE,거대 타이탄에 맞서 전장을 지키는 4X 생존 전략,https://play-lh.googleusercontent.com/sxhliWIHQkxvxkVnR1YJa-Bls74C3av7VXIAcZKGnbbO12vLFpw1bINH8VeCZ2yw8uwL5ApP1cQ16g7FMJWYnQ=s96-rw
GAME_0090,부족 또 전쟁 : 무한루프 RPG,HKQS GAMES,RPG; 시뮬레이션,TRUE,TRUE,FALSE,FALSE,무한 루프 성장의 재미를 다룬 부족 전쟁 방치형 RPG,https://play-lh.googleusercontent.com/umli_4_TJJYzpLVwVV6fjA15kjMxrSkHDgYN46V6GYoJKTGPo-RlcLB4rNTEg5ScMAGeIdiFcq4vcVlSIFBqvg=w480-h960-rw
GAME_0091,NBA 덩크 시티,Exptional Global,스포츠,TRUE,TRUE,FALSE,FALSE,NBA 공식 인가 실시간 길거리 농구 게임,https://play-lh.googleusercontent.com/5YBer2TCaAxpRZTcWV-F0JulQjpmuEsy5TehNNK2Wr_SGQXBDavzjkzYVdn_jCrZdC7yiriOP4RXQgmM09WY2zo=s96-rw
GAME_0092,서머너즈 워 X 장송의 프리렌,컴투스,RPG,TRUE,TRUE,FALSE,FALSE,서머너즈 워와 '장송의 프리렌'의 콜라보 한정 콘텐츠 RPG,https://play-lh.googleusercontent.com/MUCpc9V1KmbWYb2Cv6p3aSVyzBo-uuG_iMPWY0vZSRh9cpDadSM07vaWHJXE6Yrpxj-wH1y55mO6Bo6B3_2k=w480-h960-rw
GAME_0093,던전앤파이터 모바일,넥슨,RPG; 액션/슈팅,TRUE,TRUE,FALSE,FALSE,원작의 액션 쾌감을 수동 조작으로 구현한 대표 액션 RPG,https://play-lh.googleusercontent.com/nithn0YhAhZ4z3zpKlGGPPFxK8NjHcSkV1q-S8L_CNA5LWwUVDaSQ5SHM-hBFgbjBYNkVq-GpiUyLweMdwMy=s96-rw
GAME_0094,바람의나라: 연,넥슨,RPG,TRUE,TRUE,TRUE,FALSE,국내 최장수 IP 바람의나라 감성을 담은 2D 도트 MMORPG,https://play-lh.googleusercontent.com/1afUY9RAtoqw88v1p2mbEwY8gKAEpQYi-WXGnjAcqUG37mt2Gp0fHdDnyEe0VtArD7Mf3Lrf4U2cFtPXIYeG=s96-rw
GAME_0095,V4,넥슨,RPG,TRUE,TRUE,FALSE,FALSE,인터 서버 중심 대규모 필드 전투의 정통 MMORPG,https://play-lh.googleusercontent.com/sAzG4D3rMT5JMQ1mTGRA8Iv8Fgyxwn1nE0VaQ6EAarflN0ZSczpOLiDmumWXRV2Vqpo9CLjWj929GicBRlf29Q=s96-rw
GAME_0096,제2의 나라: Cross Worlds,넷마블,RPG,TRUE,TRUE,FALSE,FALSE,카툰 렌더링과 지브리 감성 그래픽의 오픈월드 MMORPG,https://play-lh.googleusercontent.com/eyREl29W_9xiGGSh1IInIHHKNfHUoo7aJ1epmvuTQvYtmr4fF6bd6m6ZxRe9_eDxm6LWLhsudOwVT0thsP6aRA=s96-rw
GAME_0097,아키에이지 워,카카오게임즈,RPG; 전략,TRUE,TRUE,FALSE,FALSE,원작 IP 기반의 대규모 심리스 해상/지상 전쟁 MMORPG,https://play-lh.googleusercontent.com/SQ2uUMPJ8hZwuJ5Yo0-Y9wG1b-yvCn0IQKDBf3gqcveW9RKOV-GaCSyHP0x7VqadLaflX0JuQK9wd2qbrO_hVQ=s96-rw
GAME_0098,가디언 테일즈,카카오게임즈,RPG; 퍼즐,TRUE,TRUE,FALSE,FALSE,레트로 도트 감성과 패러디 요소 가득한 모험 퍼즐 RPG,https://play-lh.googleusercontent.com/9XNxEF-mBYC08fpWqOYweiJTGo_STPuHzi8O565no0oN288VW8ESHVz-IaHzOMY_alOeKBxpGZz7A7pMmeM9Vg=s96-rw
GAME_0099,명조: 워더링 웨이브,쿠로게임즈,RPG; 액션/슈팅,TRUE,TRUE,FALSE,TRUE,자유로운 공중 전투와 반사 신경 중심 오픈월드 RPG,https://play-lh.googleusercontent.com/f8SoRHdK3E8ofPV6ZbXG-TkcNtXiGmgXnPLl_zjHh6OsSQ1yZqbDIDWFI2P7UCnAQGY_C9VUv2Q8P87CIAqH=s96-rw
GAME_0100,에픽세븐,스마일게이트,RPG,TRUE,TRUE,FALSE,FALSE,고퀄리티 애니메이션 Cut-in 연출의 정통 턴제 RPG,https://play-lh.googleusercontent.com/khhEfCaE7oXzhA2a_s0r0GOuI3bxUrEkAmrTOpp6TrJH123qelDdKknrQhEsnZRdJ21Y-xa4A4nf-o6XhvfFqqQ=s96-rw
GAME_0101,스노우브레이크: 포비든 존,시구안,RPG; 액션/슈팅,TRUE,TRUE,FALSE,FALSE,3D 미소녀 캐릭터와 슈팅 액션의 서브컬처 RPG,https://play-lh.googleusercontent.com/HdfryY7t1Jg8FLK-erDCxBXtIclCl3PQDH-L4kkI0_r-T-WKTgth4mNKJ-_wBT5cMH2xU2VlYsKeZnLryiCW2A=w480-h960-rw
GAME_0102,랑그릿사 모바일,zlongame,RPG; 전략,TRUE,TRUE,FALSE,FALSE,고전 SRPG 명작 랑그릿사의 모바일 정식 수집형 전략,https://play-lh.googleusercontent.com/c_J1khfDvnAFDsj0VAeBS_SrMZd4AYLMgf4KPBGhc1NsMlfKfvJIrmy0oR2gVjrqbJrau47CQQYTL6w7Hb0jBX8=s96-rw
GAME_0103,라그나로크 오리진,그라비티,RPG; 캐주얼,TRUE,TRUE,FALSE,FALSE,원작 라그나로크의 감성을 고화질 3D로 구현한 MMORPG,https://play-lh.googleusercontent.com/ED8gHnN8SOn8bl7TYnBs23bbCWlcsPIs1FKcx8mj8TvhYUoIWevEn6eEKHKvAe_5xUN8BC5JpSq0eg855-H9=s96-rw
GAME_0104,페르소나5: 더 팬텀 X,Perfect World / SEGA,시뮬레이션,TRUE,TRUE,FALSE,TRUE,콘솔 명작 페르소나 5 IP 기반의 정식 모바일 수집형 턴제 RPG,https://play-lh.googleusercontent.com/I75zDXuNUGQEoyhVhldvdH8Qigzko3ULaejecUlB3REdlVmhIpEDz95A_GQqKStXgYMdKmqaMK6OLoEc0FS2UZ0=s96-rw
GAME_0105,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,SEGA / Crypton,RPG,TRUE,TRUE,FALSE,FALSE,하츠네 미쿠와 보컬로이드 곡들을 즐기는 모바일 리듬 게임,https://play-lh.googleusercontent.com/nM_bMwQmt0epELSrXmA57q5NHesrR_Nj_bt5-IV34cwNk3DFtWLQM7WCxZ6tyIrbXu_3gDyPxK1-h87s78aq=w480-h960-rw
GAME_0106,블루 아카이브,Nexon Games,캐주얼,TRUE,TRUE,TRUE,TRUE,학원 도시에서 펼쳐지는 스승과 학생들의 일상 수집형 RPG,https://play-lh.googleusercontent.com/vlVAv0UGD-knTIap84gJDkKZlnZjzhgYdAU3W6mRVkzIjc-rxtRcy5EHud3Om2haqzqW9-73AjYnYiuSluy39S4=s96-rw
GAME_0107,클래시 오브 클랜,Supercell,RPG,TRUE,TRUE,FALSE,FALSE,마을을 약탈하고 클랜전을 벌이는 슈퍼셀의 대표 전략 SLG,https://play-lh.googleusercontent.com/gX_sXesdzLc9C4tancLSiJKZom_gLi7Uc5cMfaC-zaY0gvFbXV_DTRZFNqlVx6USMWkqglYgr-k0NeaUq5zE=s96-rw
GAME_0108,클래시 로얄,Supercell,전략; 캐주얼,TRUE,TRUE,FALSE,FALSE,덱을 구성해 실시간으로 상대 타워를 파괴하는 카드 배틀 전략,https://play-lh.googleusercontent.com/z0rspJKftanEI7MA4WOdypbaaHfeKy4UjoawRGKf4Ys3v6LrrcleZWOfms7XK-J33Oqyfm3DlFd4Z_eKWafVFg=s96-rw
GAME_0109,전략적 팀 전투 (TFT),Riot Games,전략; 보드/카드,TRUE,TRUE,FALSE,FALSE,리그 오브 레전드 챔피언으로 덱을 짜서 전투하는 오토체스,https://play-lh.googleusercontent.com/wy8xCVA9q2_1cO6N8i3aVthK3U5BVUadpFAhW560Z-zTr6iU8eACjNkKVl1TX1VPzxsPpj2vz6pwDK682m16K1o=s96-rw
GAME_0110,리그 오브 레전드: 와일드 리프트,Riot Games,스포츠; 전략,TRUE,TRUE,FALSE,FALSE,PC 롤의 재미를 모바일 5v5 MOBA로 정교하게 구현한 게임,https://play-lh.googleusercontent.com/7-kbcpgrCOE1mleJ9g0d61sJeoqKcQRIj4iFvJ8DjPlRIfocOWfOQsXzKWw2I5oHySVdbjR2fvzfCCz1FYQ-RQ=s96-rw
GAME_0111,하스스톤 (Hearthstone),Blizzard Entertainment,스포츠; 액션/슈팅,TRUE,TRUE,FALSE,FALSE,워크래프트 세계관 기반의 블리자드 대표 모바일 TCG 카드 게임,https://play-lh.googleusercontent.com/Ho2UMDCefu9_FD_j9NURUf9WZHB6q6iWorKKH1C53DGtMP5C0bLqsfww8XhCHr8K62_3wCGczYsINQ6noRP5GQ=s96-rw
GAME_0112,헤븐 번즈 레드,카카오게임즈 / WFS,전략; 보드/카드,TRUE,TRUE,FALSE,FALSE,Key사 감동 스토리 중심의 고퀄리티 미소녀 수집형 RPG,https://play-lh.googleusercontent.com/DnycnmD8KglZo2Bep7OQ7W5HiZnqdbsyqQL7EOOSjqY_IxukzzW_MPlyDghuWBL9Vguls1krtG5Vt66yyiKEgA=s96-rw
GAME_0113,아우터플레인,스마일게이트,RPG,TRUE,TRUE,FALSE,FALSE,화려한 3D 액션 Cut-in 연출과 전략 요소의 수집형 턴제 RPG,https://play-lh.googleusercontent.com/99NGysOPsOf4LzhBg8SYE2KKnfeLcQ0cQ0NRcm04Pn5HufYvfMa4qS88V3ty7egqwpXZxADPs7IRHiGEbV3GWnw=s96-rw
GAME_0114,카오스 제로 나이트메어,스마일게이트,RPG; 보드/카드,TRUE,TRUE,FALSE,FALSE,에픽세븐 개발진의 신작 다크 판타지 덱빌딩 수집형 RPG,https://play-lh.googleusercontent.com/rZ0kLPx7Y_zRavJ1TImLv3oj0HYRrye8K9wJOuegTIrfxaS2qyGu9tWJcXphO0ELMfj3BgOSG_BPKKVST6zDPg=s96-rw
GAME_0115,프리파이어 (Free Fire),Garena,액션/슈팅,TRUE,TRUE,FALSE,FALSE,가레나의 글로벌 대표 3인칭 모바일 배틀로얄 슈팅 게임,https://play-lh.googleusercontent.com/JT88XmsHoGDio7FxONwh382DhuTxuccfMmWFDtRBFjilySzNqWOCxUhqm8IhBKzQSwVrW2HWp_XvSgKFwi3ETA=s96-rw
GAME_0116,제5인격 (Identity V),NetEase Games,캐주얼,TRUE,TRUE,FALSE,FALSE,넷이즈의 대표 4v1 비대칭 생존 스릴러 추리 게임,https://play-lh.googleusercontent.com/TInj0KYJu5pubhK7iEaUAGIzxavLzjFT76Ei6okqcnQw-njQUnQkp9Vkz70aWf6-NA0PixqEGKs0RFBa4XyglZ4=s96-rw
GAME_0117,콜 오브 듀티: 모바일,Activision / Tencent,액션/슈팅,TRUE,TRUE,FALSE,FALSE,콜 오브 듀티 IP 기반의 글로벌 대표 모바일 FPS 슈팅,https://play-lh.googleusercontent.com/gwrdY5_vXOxa0FVi78gTSBYo3W9LeyOzCaHEWZb-dyjRAPgNApkw2yd0gN4fohW96qnoRIsSpLloHHGh4EZhyw=s96-rw
GAME_0118,모바일 레전드: 뱅뱅,Moonton,액션/슈팅,TRUE,TRUE,FALSE,FALSE,글로벌 대규모 유저층을 보유한 모바일 5v5 MOBA,https://play-lh.googleusercontent.com/D8r13ijO9c-0_1N-CP4d63mR1w6YhDuR2mBQUl27ELJAx0sKdaKtM5vCUnSLODKBVzUx7rZ9cW4Ir9jYiufsSQ=s96-rw
GAME_0119,아스팔트: 레전드,Gameloft,스포츠,TRUE,TRUE,FALSE,TRUE,게임로프트의 하이엔드 3D 모바일 아케이드 레이싱,https://play-lh.googleusercontent.com/53ngsanoIl6vcppIwZD2LGMcjT9j5beVN_GakLncwrIr7WjTXYs6lnaSef-zlKmWr2NaaoSmMs1qQjtyXgLnSiw=s96-rw
GAME_0120,포트나이트 (Fortnite),Epic Games,액션/슈팅; 메타버스/AR,TRUE,TRUE,FALSE,FALSE,에픽게임즈의 글로벌 대표 건물 구축 배틀로얄 슈팅,https://play-lh.googleusercontent.com/cveL3gVZw3pTVHlki-HjTQuLq4r2NJwfFbOIn3ldLDHKA0-zfOJAp50JSy9jVnKgA3_qtwX0D5HhruNbZLxrUA=s96-rw
GAME_0121,원피스 트레저 크루즈,Bandai Namco,RPG,TRUE,TRUE,FALSE,FALSE,원피스 공식 IP 기반의 글로벌 턴제 수집형 RPG,https://play-lh.googleusercontent.com/OxGBZzboa7ySZzmCfhLa8DpjH8rKdUjBnHOszHuvamdJC01wLhmnxZMR-C3ALnCSCP3NsCCcUN18Jt3kOiap=s96-rw
GAME_0122,드래곤볼 Z 폭렬격전,Bandai Namco,RPG; 퍼즐,TRUE,TRUE,FALSE,FALSE,드래곤볼 IP 기반의 드래곤볼 파이팅 퍼즐 RPG,https://play-lh.googleusercontent.com/Ocriolf6VBkbevJE5xWma3bD3suVqdWQGjlbrITwutUtTxzQlBtbWko5qOBWR-tK6qEwXm9YKoQuE3A6dRZE=s96-rw
GAME_0123,MARVEL 퓨처파이트,넷마블 / Marvel,RPG; 액션/슈팅,TRUE,TRUE,FALSE,FALSE,마블 히어로 및 빌런들을 모아 싸우는 수집형 액션 RPG,https://play-lh.googleusercontent.com/AJu2Xz_kntkH5ZKf3LLrIgf5WlRtaGJ6lgCUr0NLohcdlAfM8NKJMJSZcpLhz480UNQ_Ugt_4HBzr4pzRC3NvbI=s96-rw
